ChartDate	ChartGUID	ChartName	CategoryName	SeriesName	All	גברים	נשים	עד 29	30-44	45-59	60 פלוס	חיפה וצפון	מרכז	תל אביב	ים ויוש	דרום	חילוני	מסורתי	דתי	חרדי	מתחת לממוצע	ממוצע	מעל לממוצע	תיכונית ומטה	על תיכונית	אקדמאית
02-12-2015	מדד המנהיגים	מדד המנהיגים	בנימין נתניהו	מרוצים	0.32249728789970655	0.2975878153265911	0.39439118459545736	0.40344874851143686	0.1467665926750707	0.28336149544485967	0.2596590284447302	0.3821460157632828	0.25216330868636117	0.3821033252461348	0.5502380486393492	0.46367913142349704	0.10910018255413881	0.2547241415190709	0.6495109513867646	0.7593950753100217	0.29697143647926305	0.29970386332653554	0.47500415579974525	0.4568577261101522	0.3575460946129369	0.23186513649416154
02-12-2015	מדד המנהיגים	מדד המנהיגים	בנימין נתניהו	לא מרוצים	0.889198484217346	0.7860602281706998	0.35049907130273106	0.5699372194812895	0.7027611180940851	0.5843847008687754	0.6450192338064807	0.5433521211147309	0.5700444674574289	0.6534858631754022	0.5306005471948607	0.5626318261576393	0.5927137459566003	0.809003913079968	0.2543906364706345	0.4764980118779931	0.3154943239984174	0.7179075414799995	0.8264169227816905	0.7940341554322796	0.7667170160680569	0.9205254700646037
02-12-2015	מדד המנהיגים	מדד המנהיגים	בנימין נתניהו	אין דעה	0.02808574042050603	0.010595346205732414	0.02618559800148649	0.08005581521319982	0.015399156138850461	0.014184348382389945	0.02265089877029929	0.05405221466906369	0.02244305806865633	0.031213046987942042	0.053642312754738825	0.023951084804249786	0.018049636792359266	0.02826690325242502	0.025287187594221907	0.10937457487452774	0.04922516246581404	0.05333857571594096	0.004007746349676901	0.03522984148742099	0.05064561063365626	0.023206546535948294
02-12-2015	מדד המנהיגים	מדד המנהיגים	יאיר לפיד	מרוצים	0.3490513557930493	0.2884669158533168	0.21644243328080517	0.27316941371464054	0.16377048892521912	0.3754860429112995	0.34140908485278487	0.31725992117822166	0.49839540448733377	0.1906924611378885	0.1644106512723632	0.20185495691839606	0.5371984638961269	0.4524235529004309	0.2058504943997832	0	0.15597305153781058	0.261130175990624	0.4239162920577077	0.475406731492222	0.16278236595162104	0.3501258593198145
02-12-2015	מדד המנהיגים	מדד המנהיגים	יאיר לפיד	לא מרוצים	0.48817316708850034	0.5651355163690184	0.5822619996088303	0.9534196888416773	0.46375960034180835	0.7181380987347113	0.6394123571959591	0.6580078879147768	0.58250705114694	0.8570360130939455	0.9559061731264704	0.5853990546427666	0.5015449655630867	0.48969443902665905	0.6213196379656438	0.9613455879734829	0.3538548591226151	0.5313045988545175	0.2895887841642123	0.3040808343577883	0.7190082742820524	0.7266003645452672
02-12-2015	מדד המנהיגים	מדד המנהיגים	יאיר לפיד	אין דעה	0.10238694089078537	0.08450463119792709	0.049910084162099536	0.11664578499767231	0.08479197613920673	0.03321216799379498	0.1052684164955718	0.11294870261661707	0.07785057144517289	0.03719821594577979	0.0671548429005291	0.18921400022227317	0.05377204033393403	0.05801733606249929	0.07418823470361531	0.06435199507977814	0.08932717419140325	0.13225184959175232	0.04049770797327098	0.06233580651803758	0.10351246295531952	0.045473670482659156
02-12-2015	מדד המנהיגים	מדד המנהיגים	יצחק הרצוג	מרוצים	0.12920683767320915	0.09724561201949228	0.1700451063704802	0.1054034378103097	0.08631344800614527	0.1518796708508922	0.2622164667409379	0.20353537591919302	0.060983670607485864	0.21516542063181987	0.037364602565557375	0.13619332434709697	0.14921899731729873	0.1371106117388863	0.12538929001311772	0.06176201021298766	0.1423875625013374	0.0944999453908436	0.1272606337011462	0.2191883825940579	0.11844841414210278	0.10443045439196795
02-12-2015	מדד המנהיגים	מדד המנהיגים	יצחק הרצוג	לא מרוצים	0.6209684345303003	0.9159764460075593	0.38582415606907	1.117478986736387	1.1484952325528317	0.7241702316759643	0.9797855520317232	0.41917006388306616	0.4614890335145475	0.9920473408984841	1.09473338380043	0.6451956011639476	0.4483725979609305	0.792117620040816	0.43354467877652497	1.1977554157201666	0.5317777256514439	0.7962653352312977	0.6734712642987595	0.5064751663875122	0.6266463891172703	0.692357510700822
02-12-2015	מדד המנהיגים	מדד המנהיגים	יצחק הרצוג	אין דעה	0.16217668096345353	0.12812555668181355	0.20646150857795564	0.11045418718640576	0.18025146549334062	0.13350696364908848	0.1241963645326104	0.09105460185557604	0.08358654091887399	0.09663083086253492	0.08709082358403265	0.09947777653578668	0.05781373515214077	0.07661853569801787	0.15318305780529046	0.06308947268407793	0.0708193410828244	0.22610809222520095	0.08597182581434026	0.06797248984556793	0.23518834631249774	0.10646905058634164
02-12-2015	מדד המנהיגים	מדד המנהיגים	נפתלי בנט	מרוצים	0.3145552960944432	0.5175941126423338	0.4061388887002822	0.43779705813904	0.24294414008548632	0.24528686743717637	0.14948913204716519	0.3637132179960609	0.16224663813990636	0.2117372315187481	0.48023111994634515	0.27206530002877116	0.16982208394423098	0.5371471297261392	0.3207366497081239	0.29398690757807344	0.19120835725330007	0.3905691181440223	0.45264443162535073	0.5230592133840697	0.3570813489385442	0.39106140290386976
