ChartDate	ChartGUID	ChartName	CategoryName	SeriesName	All	גברים	נשים	עד 29	30-44	45-59	60 פלוס	חיפה וצפון	מרכז	תל אביב	ים ויוש	דרום	חילוני	מסורתי	דתי	חרדי	מתחת לממוצע	ממוצע	מעל לממוצע	תיכונית ומטה	על תיכונית	אקדמאית
06-12-2015	מדד המנהיגים	מדד המנהיגים	בנימין נתניהו	מרוצים	0.4326679253759208	0.2678153827307718	0.2743444779735094	0.5155552171345335	0.22582851733738304	0.4487924938341594	0.3009507460446912	0.4754385110735893	0.35280813826171475	0.4418503835768206	0.24493714032949923	0.2413033049628429	0.1801454232093592	0.4366175900015639	0.6482331976352725	0.4156691566575319	0.3231867590011473	0.15930682512298988	0.3484316710378372	0.6120794165622728	0.3445782490861147	0.34432902864937204
06-12-2015	מדד המנהיגים	מדד המנהיגים	בנימין נתניהו	לא מרוצים	0.3405792355253559	0.6880561734765062	0.35138757777749324	0.8079231102274207	0.6549701431418217	0.8563109771579266	0.824664669468861	0.5775732381641865	0.6254422185577353	0.8375883697994769	0.5666375406996914	0.5818364681688489	0.9554081717939386	0.5315034154842455	0.29687706887489185	0.47695170089718886	0.7723023193383829	0.8361280882875989	0.390212089984492	0.7378452558712337	0.3836186100001187	0.6210904094186844
06-12-2015	מדד המנהיגים	מדד המנהיגים	בנימין נתניהו	אין דעה	0.02573585282305116	0.024497603545893268	0.027657315722137383	0.10133220762327255	0.012348486842837236	0.02299935696100263	0.01212144368530423	0.031157165039330723	0.04674456855761147	0.027977713188324004	0.027518334827625005	0.0470859385509217	0.03064873459419005	0.02639330344331489	0.015830031293444336	0.07834211178123951	0.042080044300721056	0.023304585689425946	0.006852713448708545	0.05049153818505395	0.05317707605955919	0.034121461253380406
06-12-2015	מדד המנהיגים	מדד המנהיגים	יאיר לפיד	מרוצים	0.3195400749425337	0.2634275843771465	0.2828489274550537	0.39443564930479624	0.23978035163926373	0.33658764014566844	0.7030810050200671	0.25868877620995046	0.5252948637442418	0.4258804730692701	0.22439278595702036	0.1822821574169211	0.34057030986054326	0.5061121806016289	0.1235824405681342	0	0.2799503561915246	0.2238022887703908	0.44879652877720366	0.4202274840815746	0.29833182469573394	0.3028054299938958
06-12-2015	מדד המנהיגים	מדד המנהיגים	יאיר לפיד	לא מרוצים	0.5411562663581702	0.5328825122037664	0.5849225273776858	0.69317358992339	0.8084512504853782	0.6431721451481566	0.5922722063245647	0.6882211149781943	0.2913766390310283	0.45302037067374545	0.4190780923001403	0.6137480600271373	0.8144663570370577	0.2789248139042687	0.8599001426890027	0.6138840809930116	0.4228887117315107	0.342015854318876	0.5326731636801945	0.30895389404104523	0.8644553459394054	0.33447612091106504
06-12-2015	מדד המנהיגים	מדד המנהיגים	יאיר לפיד	אין דעה	0.09325181909161877	0.08966486721638266	0.1358542451072866	0.09113069679733599	0.0841946214392313	0.029897984177205104	0.08971102487968712	0.11667416505888104	0.05312992315014814	0.07299308457097459	0.07817519465702893	0.18980980213964357	0.043683004725438235	0.11165187198247785	0.13436712671536952	0.07989849695004524	0.11720430125001696	0.06064207732278	0.037402334408089766	0.08341987035840599	0.07093991806219321	0.10067955480663535
06-12-2015	מדד המנהיגים	מדד המנהיגים	יצחק הרצוג	מרוצים	0.17240674184657678	0.06284893177723863	0.1864230905345097	0.08005425986993941	0.11356828887603122	0.10997607218763143	0.15800315121305175	0.17492291870340704	0.06281942997261607	0.19935163683840074	0.06323378963156283	0.16707514100848797	0.16382381257059067	0.16362426742231556	0.11054681413224898	0.07022126544616185	0.09365325758775661	0.07257481768403	0.1387163001878781	0.12903684878147248	0.09855320070147554	0.12440653240135849
06-12-2015	מדד המנהיגים	מדד המנהיגים	יצחק הרצוג	לא מרוצים	0.41578716198453447	1.089287562856387	0.4653526046433695	0.7964793806313537	0.6083959807831889	0.6333675652223739	0.9861171817365078	0.7689667359665036	1.1723817372252807	0.4023102388399862	0.4565149509242008	0.6544527712256432	0.8520445939617746	0.4196453394111007	0.7030349981359905	0.7342938912101089	0.855664919750223	0.9745862846883129	0.7834797604934142	0.9024557525001629	0.944156859669827	0.7427871009334922
06-12-2015	מדד המנהיגים	מדד המנהיגים	יצחק הרצוג	אין דעה	0.15081907247834872	0.1274258526550684	0.14632510621268324	0.1575798479570949	0.1781286646892529	0.11249991629724788	0.10355991574567451	0.10499235019087792	0.054110760590491504	0.07353053429864541	0.21327591706984064	0.08912631408311426	0.14108246865559	0.16901408823165182	0.22746005335939118	0.11908116971608251	0.1340872121800203	0.2305334840648376	0.07410368954879232	0.12021029169222427	0.22566110378829762	0.10568873234457644
06-12-2015	מדד המנהיגים	מדד המנהיגים	נפתלי בנט	מרוצים	0.4651090933763116	0.4397662937765759	0.37896134615853777	0.3804046146433393	0.20750923254759734	0.37793900701109306	0.1486558805918321	0.3049855518601835	0.18781680080908336	0.2622337437285032	0.46772523605293437	0.2128195864148438	0.24906113291538226	0.476143877694288	0.4081401320116129	0.18544168851803988	0.47774271576849314	0.17640420216066371	0.3579665744838607	0.19740197799789352	0.22686451223099077	0.219696801120881
06-12-2015	מדד המנהיגים	מדד המנהיגים	נפתלי בנט	לא מרוצים	0.3265599601246589	0.47024884010755746	0.8691846250274513	0.4320426691156172	0.5679530223724412	0.3392056703289456	0.4979774929651249	0.7247364947032183	0.38018070061382164	0.7475390205462527	0.596582516395937	0.8353947315932991	0.586990200646277	0.5325800944601753	0.33205077591701415	0.8617952403961682	0.7101785280974582	0.4927986915666937	0.5233623620894503	0.8738524977279333	0.7437579955329311	0.7429856730517483
06-12-2015	מדד המנהיגים	מדד המנהיגים	נפתלי בנט	אין דעה	0.05398866906713081	0.048276878206906376	0.03854892710351465	0.06596382918905874	0.07211378487789641	0.028642610502322828	0.048121679629381194	0.04639952746219932	0.027897533701773943	0.017219657551322598	0.02622979368354584	0.04552560808246257	0.03723517465054209	0.07833718517830268	0.05116272033192218	0.07685374158318155	0.055883740360281035	0.049257207994070996	0.013406869393227742	0.02948079918376205	0.04226222490879757	0.04950722229187109
06-12-2015	מדד המנהיגים	מדד המנהיגים	אביגדור ליברמן	מרוצים	0.32130236299505105	0.2619329076773551	0.1607210545095039	0.2803629444042599	0.25483780046810744	0.1522117942012274	0.3716833308459973	0.3392696989048273	0.2847164928927782	0.4455522121861577	0.22086208267851767	0.22617771833846714	0.2664371895712469	0.14777719123243965	0.1232960766647011	0.29237864781171086	0.3293002536752767	0.22277185102905295	0.17617461475996485	0.3328307217699633	0.2200102551304491	0.1151123207310756
06-12-2015	מדד המנהיגים	מדד המנהיגים	אביגדור ליברמן	לא מרוצים	0.7772266231951537	0.40039734498679835	0.6124134656846629	0.8243660882944823	0.7803365019422823	0.9050668739123171	0.8532020015239902	0.7569659159034491	1.0602076825464009	0.5533805970777655	0.4808366500775695	0.7449349331203848	0.42934601853307175	0.6646761308612927	0.5100976844492834	0.8699314864818006	0.919490871809561	0.9151563462209044	0.5520269804903699	0.3801623075895269	0.6222096883880037	0.779516969676896
06-12-2015	מדד המנהיגים	מדד המנהיגים	אביגדור ליברמן	אין דעה	0.08464429727959277	0.015101266647685942	0.054544421752172036	0.11246838097576983	0.09774816529059446	0.03161098902185755	0.02108375540410634	0.056379730688408014	0.032452877846352174	0.05279366644424771	0.08483940271062386	0.08529291240285174	0.0711310977519043	0.06818378521494106	0.08640365952160209	0.09199521564878524	0.08814694714377218	0.07723705709852773	0.04533863091286197	0.023538595608067172	0.15222031130515443	0.04997862678719685
06-12-2015	מדד המנהיגים	מדד המנהיגים	משה כחלון	מרוצים	0.198348708532045	0.19072442200403977	0.12550137166540065	0.2811032866811729	0.1286227720456552	0.1385467600415296	0.09492796019185334	0.13893632701598108	0.2675077003682494	0.3457878660093942	0.22689913793593508	0.309092302643694	0.1984826601171962	0.4846801455068004	0.31587276675563775	0.16825625841738656	0.34394147399034236	0.13807356939738832	0.2395308116372505	0.4602119237897075	0.30060759118785596	0.21673073496878278
06-12-2015	מדד המנהיגים	מדד המנהיגים	משה כחלון	לא מרוצים	0.7727226621622556	0.6894301495928834	0.5364007638812374	0.5621490149496822	0.718062908585957	0.898238939888843	1.0465722512166618	0.41729118344374005	0.7476490829040872	0.3924704903836418	0.6027846281140108	0.4308107706623808	0.7677600591338845	0.4353243933820668	0.8890751400234876	0.44636318637058137	0.47029267441622713	0.9979441228587242	0.9445142426177819	0.3372149233368618	1.0061526622358812	0.9874044108844827
06-12-2015	מדד המנהיגים	מדד המנהיגים	משה כחלון	אין דעה	0.08652678968550759	0.02888155516635733	0.09261051233038543	0.1302505089151964	0.053129124342559356	0.05323370351660812	0.04773323432416318	0.06313274587877095	0.05014977892581267	0.05346003831640652	0.10598743159951864	0.03633892414634406	0.05831532325674158	0.10260036524715382	0.054541504994267596	0.219584189762827	0.11139987356840322	0.03909240308137073	0.052915482758892574	0.07981413726127295	0.06457717626340602	0.06254030144400505
06-12-2015	הסכמה עם התנהלות בנושאים	בנימין נתניהו	מדיני	מסכימים	0.23333610710233368	0.3828542111441493	0.4488128125978926	0.7456237881069683	0.4630274603516694	0.3021586139765347	0.19909606099584035	0.5127117227911949	0.2759551170782016	0.2409474343949114	0.594535542123738	0.49877637933843527	0.30613610261142454	0.4829487605861755	0.827941238094354	0.47410022020339965	0.5956066693198443	0.7020769129746883	0.5477224003433917	0.7156757746618498	0.39429866033455124	0.2736595366441179
06-12-2015	הסכמה עם התנהלות בנושאים	בנימין נתניהו	מדיני	מתנגדים	0.4309406323591247	0.559670644050466	0.7621163846518042	0.31229334909221507	0.6568070079349405	0.7672485576552811	0.4267235773175908	0.7142163758426905	0.6304623905474634	0.4964212733320892	0.5774669122023127	0.37144295398132376	0.9584102669709823	0.5421233447618922	0.22048648403724655	0.4919735137489624	0.4738111557750262	0.5795714508820796	0.5196009415639361	0.29229175292209775	0.8149175430537715	0.30987004098187604
06-12-2015	הסכמה עם התנהלות בנושאים	בנימין נתניהו	מדיני	אין דעה	0.05117792800766605	0.04580715163077608	0.08703219056061236	0.08639732669689693	0.02853929745403844	0.02385858121972149	0.008152332325609087	0.09462160849012434	0.031166805981776513	0.037087291733769234	0.055104554374842935	0.04711632315916226	0.03380857899328231	0.06672202214645974	0.039898755890317265	0.059822930896189064	0.04038708113951756	0.04430121368397078	0.01584302100816686	0.07066805048030951	0.0335177710117384	0.033776804357365894
