ChartDate	ChartGUID	ChartName	CategoryName	SeriesName	All	גברים	נשים	עד 29	30-44	45-59	60 פלוס	חיפה וצפון	מרכז	תל אביב	ים ויוש	דרום	חילוני	מסורתי	דתי	חרדי	מתחת לממוצע	ממוצע	מעל לממוצע	תיכונית ומטה	על תיכונית	אקדמאית
07-12-2015	מדד המנהיגים	מדד המנהיגים	בנימין נתניהו	מרוצים	0.22178169432382813	0.22774075548432024	0.2492688484409843	0.5368641377572203	0.3769706932573586	0.36358806459491544	0.30896945133281406	0.19607886247336864	0.302752206887941	0.3168499860476004	0.2692170734969582	0.36745050254456296	0.2061879833554073	0.31056511129763814	0.6757768466253765	0.28728647863026713	0.5216504571526784	0.37417232555036956	0.4352696079954918	0.4070906732717296	0.26190804886763724	0.35426029836817174
07-12-2015	מדד המנהיגים	מדד המנהיגים	בנימין נתניהו	לא מרוצים	0.8392229346158756	0.6592623523227035	0.45632537059349015	0.702932266976859	0.9745989393843186	0.8697926254340727	0.4024782190154147	0.7751277536153793	0.9338582868232488	0.45407967462867077	0.5517721078749459	0.7698547808167612	0.5813949019347631	0.2779902632829733	0.3681607851292938	0.5237878214393277	0.6928378194477042	0.755722165796029	0.682012319176112	0.6113447166704025	0.5195384767598177	0.6544872982340166
07-12-2015	מדד המנהיגים	מדד המנהיגים	בנימין נתניהו	אין דעה	0.026607009419499582	0.020225474353263783	0.033410631919674305	0.0527452725382318	0.014755454150888112	0.026487416855917188	0.028500916450811837	0.057653097566217185	0.02197585403613333	0.026962363316676067	0.030698089424304582	0.035312790070503766	0.028302667663143398	0.022300922429524403	0.021868089644704016	0.041240724379895254	0.03279173906006957	0.048381248955346935	0.00885821086213977	0.05110859394495858	0.059762140617504574	0.022879714815644547
07-12-2015	מדד המנהיגים	מדד המנהיגים	יאיר לפיד	מרוצים	0.44019066860407546	0.23320245052475874	0.3835471848805888	0.3759179371409118	0.265420882938642	0.40086971189827725	0.3628478265600279	0.35287820898741484	0.6369059220430789	0.21625571420211084	0.1354162179463803	0.20312579517485574	0.37072761109260316	0.3039290627441521	0.12209797806863208	0	0.22580585091268282	0.38332984333088255	0.3104610180472671	0.18508330919961632	0.38108759637713535	0.321674351108959
07-12-2015	מדד המנהיגים	מדד המנהיגים	יאיר לפיד	לא מרוצים	0.602782547023657	0.3346677043425469	0.4339889645049023	0.7120021881419234	0.6934786422997885	0.4517708175144696	0.5635422732245629	0.6530775691270829	0.35861977903470055	0.43761386105600747	0.43647706241130946	0.4900238117203116	0.30800861164577586	0.27704579037331306	0.5610951888462297	0.7216886691749096	0.7844075276900554	0.4717680699600989	0.5164847114525977	0.35611266434653477	0.6821230995094476	0.6035960175369501
07-12-2015	מדד המנהיגים	מדד המנהיגים	יאיר לפיד	אין דעה	0.0953395601804819	0.10734934852381506	0.1447055844300245	0.05996642025274923	0.1563961121685908	0.05420685697605645	0.07098771982856154	0.06236725295707583	0.04702763922883562	0.05752646816156521	0.07315020042071278	0.09453072573523968	0.07237518363021686	0.12268391001221132	0.0644353453302756	0.12613865185994655	0.11044274656071841	0.08673715220856452	0.036024659151319534	0.07505771907979032	0.15571101075564217	0.12435899066355284
07-12-2015	מדד המנהיגים	מדד המנהיגים	יצחק הרצוג	מרוצים	0.10194353168967295	0.1203783812993144	0.08057601667178625	0.15602154557200265	0.06840292008401327	0.09551555808153826	0.25911069654102903	0.21936351659335196	0.13452931989708214	0.10331454901461257	0.07697419761857627	0.07558612848051516	0.11500980098359458	0.11526936550313518	0.07821218806202523	0.058223762735724445	0.17323060307778326	0.07424759303762839	0.10425774595407776	0.17638106670547965	0.10225874448250241	0.11392238384255907
07-12-2015	מדד המנהיגים	מדד המנהיגים	יצחק הרצוג	לא מרוצים	0.5850485452656334	0.7485488148388394	0.554544950134441	1.0930356330354698	0.6966975515126606	0.46094690914215103	0.5475427097873885	0.3678719162419438	0.744728531653033	0.7280896214933118	0.6843146261991587	1.0153684841340938	0.8570209965320489	0.4668652488981076	0.6526904040947556	0.6973741457273718	0.9044171148411998	0.7486408043534752	0.5365341451543285	0.44154183153493615	0.840937699588464	0.4436787245795131
07-12-2015	מדד המנהיגים	מדד המנהיגים	יצחק הרצוג	אין דעה	0.1261407245344031	0.05181860494802842	0.17161625702411476	0.09517744899130776	0.19487685419977882	0.09975097763228336	0.09711697598644758	0.09754943292587996	0.0831890450593139	0.1126291888218944	0.16246219291209382	0.11968951562885194	0.12267067977991909	0.16835457977905238	0.22901564785279335	0.06872020005248487	0.10910630912985653	0.17346096076560516	0.03466839205066208	0.07385231939927396	0.14071364067785908	0.1188366026747966
07-12-2015	מדד המנהיגים	מדד המנהיגים	נפתלי בנט	מרוצים	0.4540716855412871	0.40508596873254965	0.1915685195794949	0.235769705795974	0.4396206267339244	0.31849456012495714	0.2481013061333215	0.2273605270497501	0.39127407849563256	0.2781639440917067	0.29021461047775243	0.21566709792241456	0.2664260620942688	0.3270239486310921	0.48998688686697284	0.27521651500137523	0.3540248312219884	0.22487969757175696	0.339526825256464	0.23453789009844292	0.3211378090268839	0.40532784509123304
